2015-07-01 00:00:00.000   ,92.0,50.0,-43.0,4.0,23.0,1.0,-6.0,16.0,2.333333
2015-07-01 01:00:00.000   ,193.0,94.0,-99.0,-2.0,22.0,5.0,-8.0,12.0,1.333333
2015-07-01 02:00:00.000   ,165.0,74.0,-92.0,-9.0,18.0,5.0,-8.0,22.0,1.333333
2015-07-01 03:00:00.000   ,90.0,61.0,-29.0,16.0,10.0,5.0,-8.0,31.0,1.333333
2015-07-01 04:00:00.000   ,75.0,50.0,-25.0,12.0,7.0,3.0,-9.0,24.0,1.0
2015-07-01 05:00:00.000   ,94.0,71.0,-23.0,24.0,7.0,0.0,-10.0,15.0,1.0
2015-07-01 06:00:00.000   ,146.0,99.0,-47.0,26.0,8.0,0.0,-13.0,17.0,1.0
2015-07-01 07:00:00.000   ,95.0,61.0,-35.0,13.0,8.0,0.0,-11.0,19.0,0.666667
2015-07-01 08:00:00.000   ,64.0,35.0,-29.0,3.0,6.0,1.0,-12.0,14.0,0.666667
2015-07-01 09:00:00.000   ,58.0,33.0,-25.0,4.0,4.0,3.0,-10.0,16.0,0.666667
2015-07-01 10:00:00.000   ,72.0,41.0,-30.0,5.0,7.0,3.0,-12.0,20.0,1.333333
2015-07-01 11:00:00.000   ,71.0,36.0,-35.0,0.0,11.0,3.0,-13.0,18.0,1.333333
2015-07-01 12:00:00.000   ,216.0,112.0,-104.0,4.0,17.0,4.0,-13.0,11.0,1.333333
2015-07-01 13:00:00.000   ,194.0,93.0,-101.0,-4.0,12.0,3.0,-13.0,12.0,2.0
2015-07-01 14:00:00.000   ,162.0,53.0,-108.0,-27.0,14.0,4.0,-13.0,14.0,2.0
2015-07-01 15:00:00.000   ,130.0,62.0,-67.0,-3.0,24.0,0.0,-11.0,11.0,2.0
2015-07-01 16:00:00.000   ,115.0,52.0,-63.0,-6.0,18.0,1.0,-15.0,12.0,1.666667
2015-07-01 17:00:00.000   ,89.0,37.0,-53.0,-8.0,20.0,1.0,-20.0,13.0,1.666667
2015-07-01 18:00:00.000   ,60.0,32.0,-28.0,2.0,27.0,2.0,-19.0,14.0,1.666667
2015-07-01 19:00:00.000   ,51.0,30.0,-21.0,4.0,29.0,1.0,-13.0,11.0,0.666667
2015-07-01 20:00:00.000   ,49.0,24.0,-26.0,-1.0,26.0,2.0,-11.0,17.0,0.666667
2015-07-01 21:00:00.000   ,67.0,28.0,-39.0,-5.0,24.0,4.0,-14.0,22.0,0.666667
2015-07-01 22:00:00.000   ,68.0,24.0,-44.0,-10.0,21.0,3.0,-17.0,20.0,0.0
2015-07-01 23:00:00.000   ,67.0,23.0,-44.0,-10.0,19.0,4.0,-18.0,29.0,0.0
2015-07-02 00:00:00.000   ,73.0,30.0,-43.0,-7.0,16.0,5.0,-17.0,40.0,0.0
2015-07-02 01:00:00.000   ,69.0,34.0,-36.0,-1.0,16.0,5.0,-16.0,31.0,0.333333
2015-07-02 02:00:00.000   ,66.0,36.0,-29.0,4.0,10.0,4.0,-17.0,18.0,0.333333
