2015-01-01 00:00:00.000   ,42.0,33.0,-9.0,12.0,21.0,-1.0,-20.0,27.0,1.666667
2015-01-01 01:00:00.000   ,43.0,36.0,-7.0,14.0,23.0,0.0,-19.0,17.0,2.333333
2015-01-01 02:00:00.000   ,105.0,48.0,-57.0,-4.0,26.0,3.0,-20.0,15.0,2.333333
2015-01-01 03:00:00.000   ,76.0,44.0,-32.0,6.0,35.0,3.0,-20.0,20.0,2.333333
2015-01-01 04:00:00.000   ,81.0,66.0,-15.0,25.0,39.0,1.0,-21.0,18.0,1.0
2015-01-01 05:00:00.000   ,87.0,80.0,-6.0,37.0,37.0,1.0,-23.0,13.0,1.0
2015-01-01 06:00:00.000   ,63.0,56.0,-7.0,24.0,39.0,1.0,-23.0,8.0,1.0
2015-01-01 07:00:00.000   ,71.0,56.0,-14.0,21.0,36.0,3.0,-19.0,11.0,1.0
2015-01-01 08:00:00.000   ,98.0,47.0,-51.0,-2.0,31.0,3.0,-18.0,14.0,1.0
2015-01-01 09:00:00.000   ,168.0,91.0,-77.0,7.0,28.0,4.0,-15.0,19.0,1.0
2015-01-01 10:00:00.000   ,75.0,64.0,-12.0,26.0,27.0,4.0,-14.0,15.0,1.0
2015-01-01 11:00:00.000   ,37.0,25.0,-11.0,7.0,31.0,2.0,-13.0,10.0,1.0
2015-01-01 12:00:00.000   ,63.0,39.0,-24.0,7.0,34.0,1.0,-8.0,11.0,1.0
2015-01-01 13:00:00.000   ,78.0,46.0,-32.0,7.0,29.0,2.0,-2.0,8.0,1.333333
2015-01-01 14:00:00.000   ,80.0,51.0,-29.0,11.0,23.0,3.0,-1.0,12.0,1.333333
2015-01-01 15:00:00.000   ,63.0,46.0,-17.0,15.0,17.0,3.0,-8.0,14.0,1.333333
2015-01-01 16:00:00.000   ,48.0,26.0,-22.0,2.0,14.0,2.0,-13.0,12.0,1.333333
2015-01-01 17:00:00.000   ,188.0,11.0,-177.0,-83.0,14.0,0.0,-11.0,19.0,1.333333
2015-01-01 18:00:00.000   ,114.0,15.0,-99.0,-42.0,13.0,1.0,-9.0,19.0,1.333333
2015-01-01 19:00:00.000   ,93.0,30.0,-63.0,-16.0,15.0,3.0,-8.0,24.0,1.666667
2015-01-01 20:00:00.000   ,109.0,56.0,-54.0,1.0,21.0,3.0,-10.0,22.0,1.666667
2015-01-01 21:00:00.000   ,52.0,40.0,-12.0,14.0,24.0,1.0,-10.0,15.0,1.666667
2015-01-01 22:00:00.000   ,197.0,54.0,-143.0,-44.0,28.0,-2.0,-11.0,13.0,2.333333
2015-01-01 23:00:00.000   ,352.0,78.0,-275.0,-98.0,31.0,-2.0,-19.0,15.0,2.333333
2015-01-02 00:00:00.000   ,175.0,91.0,-84.0,3.0,30.0,-5.0,-26.0,14.0,2.333333
2015-01-02 01:00:00.000   ,115.0,86.0,-29.0,28.0,33.0,-3.0,-23.0,6.0,3.0
2015-01-02 02:00:00.000   ,155.0,92.0,-63.0,14.0,37.0,0.0,-17.0,11.0,3.0
2015-01-02 03:00:00.000   ,79.0,63.0,-16.0,23.0,22.0,-2.0,-11.0,12.0,3.0
2015-01-02 04:00:00.000   ,48.0,45.0,-3.0,21.0,14.0,-1.0,-10.0,7.0,1.0
2015-01-02 05:00:00.000   ,49.0,42.0,-7.0,17.0,13.0,0.0,-10.0,5.0,1.0
2015-01-02 06:00:00.000   ,73.0,63.0,-10.0,26.0,10.0,2.0,-10.0,5.0,1.0
2015-01-02 07:00:00.000   ,117.0,62.0,-55.0,4.0,12.0,4.0,-5.0,8.0,1.333333
2015-01-02 08:00:00.000   ,157.0,109.0,-48.0,30.0,13.0,5.0,-8.0,12.0,1.333333
2015-01-02 09:00:00.000   ,84.0,89.0,5.0,47.0,14.0,5.0,-2.0,14.0,1.333333
2015-01-02 10:00:00.000   ,96.0,62.0,-34.0,14.0,17.0,4.0,3.0,12.0,1.666667
2015-01-02 11:00:00.000   ,146.0,100.0,-46.0,27.0,15.0,2.0,1.0,9.0,1.666667
2015-01-02 12:00:00.000   ,391.0,130.0,-261.0,-66.0,11.0,1.0,3.0,10.0,1.666667
2015-01-02 13:00:00.000   ,516.0,64.0,-452.0,-194.0,15.0,2.0,2.0,27.0,2.333333
