2015-03-01 00:00:00.000   ,403.0,62.0,-341.0,-139.0,37.0,-13.0,-31.0,42.0,3.0
2015-03-01 01:00:00.000   ,491.0,43.0,-447.0,-202.0,50.0,-3.0,-38.0,61.0,5.0
2015-03-01 02:00:00.000   ,316.0,151.0,-165.0,-7.0,30.0,0.0,-20.0,30.0,5.0
2015-03-01 03:00:00.000   ,180.0,98.0,-82.0,8.0,34.0,-4.0,-24.0,13.0,5.0
2015-03-01 04:00:00.000   ,349.0,166.0,-183.0,-9.0,43.0,-2.0,-22.0,25.0,5.0
2015-03-01 05:00:00.000   ,515.0,186.0,-329.0,-72.0,54.0,-4.0,-36.0,30.0,5.0
2015-03-01 06:00:00.000   ,490.0,178.0,-312.0,-66.0,58.0,3.0,-49.0,39.0,5.0
2015-03-01 07:00:00.000   ,649.0,197.0,-452.0,-127.0,64.0,9.0,-45.0,57.0,5.333333
2015-03-01 08:00:00.000   ,500.0,223.0,-277.0,-27.0,58.0,15.0,-54.0,47.0,5.333333
2015-03-01 09:00:00.000   ,341.0,184.0,-156.0,14.0,42.0,9.0,-44.0,34.0,5.333333
2015-03-01 10:00:00.000   ,465.0,168.0,-297.0,-64.0,25.0,4.0,-40.0,36.0,3.666667
2015-03-01 11:00:00.000   ,254.0,101.0,-153.0,-26.0,13.0,3.0,-35.0,23.0,3.666667
2015-03-01 12:00:00.000   ,99.0,85.0,-14.0,36.0,10.0,1.0,-34.0,19.0,3.666667
2015-03-01 13:00:00.000   ,52.0,35.0,-17.0,9.0,14.0,0.0,-30.0,19.0,2.0
2015-03-01 14:00:00.000   ,64.0,18.0,-46.0,-14.0,17.0,-1.0,-25.0,24.0,2.0
2015-03-01 15:00:00.000   ,89.0,22.0,-66.0,-22.0,20.0,0.0,-20.0,23.0,2.0
2015-03-01 16:00:00.000   ,200.0,37.0,-163.0,-63.0,19.0,-1.0,-17.0,23.0,1.333333
2015-03-01 17:00:00.000   ,120.0,33.0,-86.0,-26.0,20.0,-3.0,-13.0,23.0,1.333333
2015-03-01 18:00:00.000   ,100.0,22.0,-78.0,-28.0,17.0,-4.0,-8.0,28.0,1.333333
2015-03-01 19:00:00.000   ,129.0,40.0,-88.0,-24.0,16.0,-3.0,-9.0,37.0,2.333333
2015-03-01 20:00:00.000   ,161.0,54.0,-107.0,-26.0,15.0,-4.0,-13.0,38.0,2.333333
2015-03-01 21:00:00.000   ,447.0,98.0,-349.0,-126.0,17.0,-6.0,-11.0,44.0,2.333333
2015-03-01 22:00:00.000   ,306.0,106.0,-199.0,-46.0,23.0,-4.0,-22.0,45.0,2.666667
2015-03-01 23:00:00.000   ,206.0,92.0,-114.0,-11.0,20.0,-5.0,-21.0,34.0,2.666667
2015-03-02 00:00:00.000   ,502.0,224.0,-279.0,-27.0,29.0,-3.0,-17.0,43.0,2.666667
2015-03-02 01:00:00.000   ,570.0,220.0,-350.0,-65.0,21.0,-3.0,-15.0,35.0,4.0
2015-03-02 02:00:00.000   ,581.0,125.0,-457.0,-166.0,53.0,-9.0,-28.0,27.0,4.0
2015-03-02 03:00:00.000   ,365.0,161.0,-204.0,-22.0,36.0,-5.0,-26.0,28.0,4.0
2015-03-02 04:00:00.000   ,319.0,191.0,-127.0,32.0,34.0,-2.0,-19.0,24.0,4.333333
2015-03-02 05:00:00.000   ,527.0,209.0,-318.0,-55.0,53.0,4.0,-37.0,33.0,4.333333
2015-03-02 06:00:00.000   ,535.0,279.0,-257.0,11.0,51.0,-1.0,-37.0,30.0,4.333333
2015-03-02 07:00:00.000   ,634.0,226.0,-408.0,-91.0,48.0,1.0,-49.0,40.0,5.333333
2015-03-02 08:00:00.000   ,725.0,54.0,-671.0,-308.0,45.0,4.0,-63.0,41.0,5.333333
2015-03-02 09:00:00.000   ,535.0,306.0,-229.0,38.0,53.0,6.0,-51.0,42.0,5.333333
2015-03-02 10:00:00.000   ,420.0,178.0,-242.0,-32.0,33.0,9.0,-46.0,35.0,4.666667
2015-03-02 11:00:00.000   ,545.0,76.0,-469.0,-196.0,35.0,5.0,-45.0,29.0,4.666667
2015-03-02 12:00:00.000   ,444.0,133.0,-311.0,-88.0,38.0,-1.0,-43.0,51.0,4.666667
2015-03-02 13:00:00.000   ,255.0,137.0,-118.0,10.0,42.0,-1.0,-42.0,36.0,3.666667
2015-03-02 14:00:00.000   ,376.0,118.0,-257.0,-69.0,36.0,3.0,-39.0,40.0,3.666667
2015-03-02 15:00:00.000   ,708.0,136.0,-571.0,-217.0,43.0,-2.0,-36.0,42.0,3.666667
