2016-03-01 00:00:00.000   ,196.0,95.0,-101.0,-3.0,31.0,-1.0,-1.0,13.0,2.0
2016-03-01 01:00:00.000   ,291.0,87.0,-204.0,-58.0,27.0,4.0,6.0,28.0,3.0
2016-03-01 02:00:00.000   ,64.0,48.0,-16.0,16.0,13.0,1.0,12.0,36.0,3.0
2016-03-01 03:00:00.000   ,25.0,30.0,5.0,17.0,15.0,1.0,14.0,29.0,3.0
2016-03-01 04:00:00.000   ,44.0,45.0,1.0,22.0,24.0,1.0,8.0,20.0,2.0
2016-03-01 05:00:00.000   ,46.0,35.0,-11.0,12.0,16.0,1.0,2.0,8.0,2.0
2016-03-01 06:00:00.000   ,165.0,57.0,-108.0,-26.0,14.0,2.0,-3.0,9.0,2.0
2016-03-01 07:00:00.000   ,169.0,57.0,-112.0,-27.0,16.0,3.0,-1.0,16.0,1.666667
2016-03-01 08:00:00.000   ,38.0,28.0,-10.0,9.0,19.0,1.0,6.0,14.0,1.666667
2016-03-01 09:00:00.000   ,30.0,26.0,-4.0,11.0,24.0,-1.0,8.0,16.0,1.666667
2016-03-01 10:00:00.000   ,66.0,28.0,-38.0,-5.0,27.0,-3.0,4.0,18.0,1.666667
2016-03-01 11:00:00.000   ,251.0,64.0,-187.0,-61.0,23.0,-5.0,5.0,20.0,1.666667
2016-03-01 12:00:00.000   ,136.0,47.0,-89.0,-21.0,13.0,-4.0,3.0,21.0,1.666667
2016-03-01 13:00:00.000   ,35.0,30.0,-6.0,12.0,10.0,-3.0,6.0,12.0,2.0
2016-03-01 14:00:00.000   ,44.0,31.0,-13.0,9.0,10.0,-1.0,9.0,10.0,2.0
2016-03-01 15:00:00.000   ,64.0,27.0,-37.0,-5.0,15.0,2.0,8.0,12.0,2.0
2016-03-01 16:00:00.000   ,188.0,45.0,-143.0,-49.0,15.0,3.0,1.0,15.0,1.666667
2016-03-01 17:00:00.000   ,124.0,45.0,-79.0,-17.0,23.0,1.0,0.0,27.0,1.666667
2016-03-01 18:00:00.000   ,60.0,32.0,-28.0,2.0,29.0,2.0,1.0,21.0,1.666667
2016-03-01 19:00:00.000   ,52.0,26.0,-26.0,0.0,32.0,2.0,4.0,9.0,1.0
2016-03-01 20:00:00.000   ,30.0,23.0,-7.0,8.0,28.0,3.0,6.0,23.0,1.0
2016-03-01 21:00:00.000   ,28.0,23.0,-6.0,8.0,21.0,4.0,5.0,38.0,1.0
2016-03-01 22:00:00.000   ,99.0,40.0,-60.0,-10.0,17.0,3.0,3.0,37.0,2.666667
2016-03-01 23:00:00.000   ,278.0,86.0,-192.0,-53.0,22.0,-5.0,-11.0,34.0,2.666667
2016-03-02 00:00:00.000   ,163.0,64.0,-98.0,-17.0,28.0,-5.0,-10.0,26.0,2.666667
2016-03-02 01:00:00.000   ,51.0,45.0,-6.0,19.0,27.0,-2.0,1.0,13.0,2.333333
2016-03-02 02:00:00.000   ,36.0,31.0,-5.0,13.0,24.0,0.0,7.0,5.0,2.333333
2016-03-02 03:00:00.000   ,23.0,23.0,0.0,11.0,18.0,-1.0,6.0,10.0,2.333333
2016-03-02 04:00:00.000   ,20.0,21.0,1.0,11.0,12.0,0.0,2.0,11.0,1.0
2016-03-02 05:00:00.000   ,27.0,24.0,-3.0,10.0,11.0,-1.0,2.0,11.0,1.0
2016-03-02 06:00:00.000   ,55.0,32.0,-23.0,4.0,12.0,-2.0,1.0,7.0,1.0
2016-03-02 07:00:00.000   ,46.0,20.0,-26.0,-3.0,10.0,-1.0,1.0,9.0,0.666667
2016-03-02 08:00:00.000   ,43.0,18.0,-25.0,-4.0,13.0,-1.0,3.0,11.0,0.666667
2016-03-02 09:00:00.000   ,18.0,17.0,0.0,8.0,19.0,-2.0,5.0,14.0,0.666667
2016-03-02 10:00:00.000   ,33.0,29.0,-4.0,12.0,22.0,-3.0,6.0,15.0,2.0
2016-03-02 11:00:00.000   ,165.0,55.0,-110.0,-28.0,15.0,-4.0,2.0,15.0,2.0
2016-03-02 12:00:00.000   ,123.0,44.0,-79.0,-18.0,9.0,-5.0,5.0,14.0,2.0
2016-03-02 13:00:00.000   ,43.0,29.0,-14.0,7.0,10.0,-2.0,4.0,9.0,2.333333
2016-03-02 14:00:00.000   ,108.0,30.0,-78.0,-24.0,12.0,2.0,0.0,16.0,2.333333
2016-03-02 15:00:00.000   ,245.0,32.0,-213.0,-90.0,25.0,2.0,-5.0,22.0,2.333333
2016-03-02 16:00:00.000   ,93.0,25.0,-68.0,-21.0,12.0,0.0,-2.0,12.0,2.666667
2016-03-02 17:00:00.000   ,284.0,66.0,-219.0,-76.0,19.0,-2.0,-1.0,22.0,2.666667
2016-03-02 18:00:00.000   ,101.0,24.0,-78.0,-27.0,20.0,0.0,1.0,13.0,2.666667
2016-03-02 19:00:00.000   ,42.0,24.0,-19.0,2.0,20.0,2.0,3.0,7.0,1.0
2016-03-02 20:00:00.000   ,33.0,23.0,-10.0,6.0,21.0,2.0,2.0,9.0,1.0
2016-03-02 21:00:00.000   ,23.0,19.0,-5.0,7.0,16.0,2.0,2.0,23.0,1.0
2016-03-02 22:00:00.000   ,20.0,14.0,-6.0,3.0,9.0,1.0,-1.0,30.0,0.333333
2016-03-02 23:00:00.000   ,19.0,14.0,-5.0,4.0,11.0,-1.0,-1.0,29.0,0.333333
2016-03-03 00:00:00.000   ,32.0,16.0,-16.0,0.0,22.0,-1.0,0.0,23.0,0.333333
2016-03-03 01:00:00.000   ,56.0,19.0,-37.0,-9.0,31.0,0.0,3.0,16.0,1.666667
2016-03-03 02:00:00.000   ,34.0,25.0,-9.0,7.0,30.0,1.0,3.0,12.0,1.666667
2016-03-03 03:00:00.000   ,62.0,40.0,-22.0,9.0,27.0,-1.0,1.0,15.0,1.666667
2016-03-03 04:00:00.000   ,177.0,61.0,-116.0,-27.0,17.0,2.0,3.0,19.0,2.333333
2016-03-03 05:00:00.000   ,180.0,82.0,-98.0,-8.0,11.0,1.0,-2.0,13.0,2.333333
2016-03-03 06:00:00.000   ,111.0,71.0,-39.0,16.0,15.0,2.0,-4.0,11.0,2.333333
2016-03-03 07:00:00.000   ,152.0,85.0,-67.0,9.0,27.0,0.0,-3.0,9.0,2.0
2016-03-03 08:00:00.000   ,213.0,42.0,-171.0,-64.0,27.0,1.0,-6.0,11.0,2.0
2016-03-03 09:00:00.000   ,410.0,108.0,-302.0,-97.0,33.0,1.0,-8.0,17.0,2.0
2016-03-03 10:00:00.000   ,293.0,85.0,-208.0,-62.0,27.0,1.0,-10.0,10.0,2.333333
2016-03-03 11:00:00.000   ,42.0,29.0,-13.0,8.0,17.0,-1.0,-6.0,7.0,2.333333
2016-03-03 12:00:00.000   ,33.0,25.0,-8.0,8.0,10.0,-1.0,-6.0,6.0,2.333333
2016-03-03 13:00:00.000   ,115.0,46.0,-68.0,-11.0,7.0,1.0,-9.0,7.0,2.0
